instance_hash,config_hash_toml,instance_data_file,scenarios,aggregation_criterion,first_stage_weight_proportion,queue_length,one_scenario_strategy,cumulative_sum_objective_first_stage_earliest,cumulative_sum_objective_first_stage_treatment_range,cumulative_sum_objective_first_stage,mean_gap,kpi_waiting_times,kpi_count_violated,difference_to_deterministic,kpi_diff_wt,kpi_diff_cv
2775139937030573620,14828693479201572080,simulations/instances/instance_2775139937030573620.csv,5,AVG,0.8,LIMITED,AVERAGE_SCENARIO,125200.0,1957200.0,2082400.0,13.453553918464515,62,49,3.5401750198886237,244.44444444444446,880.0000000000001
2775139937030573620,14828693479201572080,simulations/instances/instance_2775139937030573620.csv,5,AVG,0.8,LIMITED,AVERAGE_SCENARIO,125200.0,1957200.0,2082400.0,13.453553918464515,62,49,3.5401750198886237,244.44444444444446,880.0000000000001
2775139937030573620,4391361983762232343,simulations/instances/instance_2775139937030573620.csv,10,AVG,0.8,LIMITED,AVERAGE_SCENARIO,132000.0,1957400.0,2089400.0,20.80436348397251,58,73,3.8882259347653143,222.22222222222223,1360.0
2775139937030573620,4391361983762232343,simulations/instances/instance_2775139937030573620.csv,10,AVG,0.8,LIMITED,AVERAGE_SCENARIO,132000.0,1957400.0,2089400.0,20.80436348397251,58,73,3.8882259347653143,222.22222222222223,1360.0
15681825288749210743,11193248152957055730,simulations/instances/instance_15681825288749210743.csv,1,AVG,0.8,LIMITED,EARLIEST,86000.0,1769400.0,1855400.0,0.7468704991253289,14,0,0.4547915538711424,16.666666666666664,
15681825288749210743,11193248152957055730,simulations/instances/instance_15681825288749210743.csv,1,AVG,0.8,LIMITED,EARLIEST,86000.0,1769400.0,1855400.0,0.7468704991253289,14,0,0.4547915538711424,16.666666666666664,
10397321157149497167,3248191246421889664,simulations/instances/instance_10397321157149497167.csv,1,AVG,0.8,LIMITED,EARLIEST,70400.0,1807600.0,1878000.0,0.6175542957358575,24,0,0.38486209108402825,4.3478260869565215,-100.0
10397321157149497167,3248191246421889664,simulations/instances/instance_10397321157149497167.csv,1,AVG,0.8,LIMITED,EARLIEST,70400.0,1807600.0,1878000.0,0.6175542957358575,24,0,0.38486209108402825,4.3478260869565215,-100.0
7465116319130191447,5844264486978930176,simulations/instances/instance_7465116319130191447.csv,10,MAX,0.8,LIMITED,EARLIEST,62400.0,1796600.0,1859000.0,16.82751627972595,13,26,1.6402405686167305,550.0,inf
7465116319130191447,5844264486978930176,simulations/instances/instance_7465116319130191447.csv,10,MAX,0.8,LIMITED,EARLIEST,62400.0,1796600.0,1859000.0,16.82751627972595,13,26,1.6402405686167305,550.0,inf
10987222697483944105,1709540207805257747,simulations/instances/instance_10987222697483944105.csv,10,AVG,0.8,LIMITED,AVERAGE_SCENARIO,87200.0,1685400.0,1772600.0,19.19107832102512,17,4,-0.12395762902862294,-26.08695652173913,-33.33333333333333
10987222697483944105,1709540207805257747,simulations/instances/instance_10987222697483944105.csv,10,AVG,0.8,LIMITED,AVERAGE_SCENARIO,87200.0,1685400.0,1772600.0,19.19107832102512,17,4,-0.12395762902862294,-26.08695652173913,-33.33333333333333
3616442042494646722,9298248470187647275,simulations/instances/instance_3616442042494646722.csv,5,AVG,0.8,LIMITED,AVERAGE_SCENARIO,55200.0,1780200.0,1835400.0,15.990770223395957,8,9,0.5368098159509203,60.0,inf
3616442042494646722,9298248470187647275,simulations/instances/instance_3616442042494646722.csv,5,AVG,0.8,LIMITED,AVERAGE_SCENARIO,55200.0,1780200.0,1835400.0,15.990770223395957,8,9,0.5368098159509203,60.0,inf
16060245573606360052,11471818394765487089,simulations/instances/instance_16060245573606360052.csv,5,MAX,0.8,LIMITED,EARLIEST,129200.0,1848800.0,1978000.0,4.809465152395841,46,31,4.280894137494728,187.5,1450.0
16060245573606360052,11471818394765487089,simulations/instances/instance_16060245573606360052.csv,5,MAX,0.8,LIMITED,EARLIEST,129200.0,1848800.0,1978000.0,4.809465152395841,46,31,4.280894137494728,187.5,1450.0
12766632818714929165,15368270081935742893,simulations/instances/instance_12766632818714929165.csv,1,AVG,0.8,LIMITED,AVERAGE_SCENARIO,59200.0,1750400.0,1809600.0,0.6305157513407517,5,0,-0.9089913481546381,-64.28571428571429,
12766632818714929165,15368270081935742893,simulations/instances/instance_12766632818714929165.csv,1,AVG,0.8,LIMITED,AVERAGE_SCENARIO,59200.0,1750400.0,1809600.0,0.6305157513407517,5,0,-0.9089913481546381,-64.28571428571429,
2775139937030573620,739475500645085638,simulations/instances/instance_2775139937030573620.csv,10,MAX,0.8,LIMITED,AVERAGE_SCENARIO,129200.0,1956400.0,2085600.0,21.609920277048484,48,80,3.699284009546539,166.66666666666669,1500.0
2775139937030573620,739475500645085638,simulations/instances/instance_2775139937030573620.csv,10,MAX,0.8,LIMITED,AVERAGE_SCENARIO,129200.0,1956400.0,2085600.0,21.609920277048484,48,80,3.699284009546539,166.66666666666669,1500.0
250111777107487511,15697036738992233656,simulations/instances/instance_250111777107487511.csv,0,AVG,0.8,LIMITED,AVERAGE_SCENARIO,56800.0,1668200.0,1725000.0,0.0,5,0,0.0,0.0,
250111777107487511,15697036738992233656,simulations/instances/instance_250111777107487511.csv,0,AVG,0.8,LIMITED,AVERAGE_SCENARIO,56800.0,1668200.0,1725000.0,0.0,5,0,0.0,0.0,
15681825288749210743,5111278823157832118,simulations/instances/instance_15681825288749210743.csv,10,MAX,0.8,LIMITED,AVERAGE_SCENARIO,98000.0,1777800.0,1875800.0,16.355531196222625,22,15,1.5592853275582024,83.33333333333334,inf
15681825288749210743,5111278823157832118,simulations/instances/instance_15681825288749210743.csv,10,MAX,0.8,LIMITED,AVERAGE_SCENARIO,98000.0,1777800.0,1875800.0,16.355531196222625,22,15,1.5592853275582024,83.33333333333334,inf
135224002065681560,1387008231356947561,simulations/instances/instance_135224002065681560.csv,5,MAX,0.8,LIMITED,EARLIEST,53600.0,1659600.0,1713200.0,7.403799610254352,10,3,0.5163107251818821,150.0,inf
135224002065681560,1387008231356947561,simulations/instances/instance_135224002065681560.csv,5,MAX,0.8,LIMITED,EARLIEST,53600.0,1659600.0,1713200.0,7.403799610254352,10,3,0.5163107251818821,150.0,inf
15681825288749210743,12502116813120697891,simulations/instances/instance_15681825288749210743.csv,5,MAX,0.8,LIMITED,EARLIEST,103200.0,1782000.0,1885200.0,4.590625589129337,21,21,2.068218733080671,75.0,inf
15681825288749210743,12502116813120697891,simulations/instances/instance_15681825288749210743.csv,5,MAX,0.8,LIMITED,EARLIEST,103200.0,1782000.0,1885200.0,4.590625589129337,21,21,2.068218733080671,75.0,inf
250111777107487511,18368546344196073092,simulations/instances/instance_250111777107487511.csv,10,MAX,0.8,LIMITED,EARLIEST,74400.0,1670600.0,1745000.0,10.442115425552398,12,11,1.1594202898550725,140.0,inf
250111777107487511,18368546344196073092,simulations/instances/instance_250111777107487511.csv,10,MAX,0.8,LIMITED,EARLIEST,74400.0,1670600.0,1745000.0,10.442115425552398,12,11,1.1594202898550725,140.0,inf
16060245573606360052,545088911588101570,simulations/instances/instance_16060245573606360052.csv,10,MAX,0.8,LIMITED,EARLIEST,94800.0,1841800.0,1936600.0,13.338949021086266,25,23,2.098270771826234,56.25,1050.0
16060245573606360052,545088911588101570,simulations/instances/instance_16060245573606360052.csv,10,MAX,0.8,LIMITED,EARLIEST,94800.0,1841800.0,1936600.0,13.338949021086266,25,23,2.098270771826234,56.25,1050.0
4929011461548171347,10994139545608892968,simulations/instances/instance_4929011461548171347.csv,10,AVG,0.8,LIMITED,EARLIEST,84400.0,1833000.0,1917400.0,15.106481203328716,33,31,0.9476676845319575,73.68421052631578,inf
4929011461548171347,10994139545608892968,simulations/instances/instance_4929011461548171347.csv,10,AVG,0.8,LIMITED,EARLIEST,84400.0,1833000.0,1917400.0,15.106481203328716,33,31,0.9476676845319575,73.68421052631578,inf
4929011461548171347,4747044404335083183,simulations/instances/instance_4929011461548171347.csv,0,AVG,0.8,LIMITED,AVERAGE_SCENARIO,77600.0,1821800.0,1899400.0,0.0,19,0,0.0,0.0,
4929011461548171347,4747044404335083183,simulations/instances/instance_4929011461548171347.csv,0,AVG,0.8,LIMITED,AVERAGE_SCENARIO,77600.0,1821800.0,1899400.0,0.0,19,0,0.0,0.0,
3616442042494646722,13800430318555872377,simulations/instances/instance_3616442042494646722.csv,2,AVG,0.8,LIMITED,AVERAGE_SCENARIO,57200.0,1777600.0,1834800.0,2.1711260858006933,7,1,0.5039439088518843,40.0,inf
3616442042494646722,13800430318555872377,simulations/instances/instance_3616442042494646722.csv,2,AVG,0.8,LIMITED,AVERAGE_SCENARIO,57200.0,1777600.0,1834800.0,2.1711260858006933,7,1,0.5039439088518843,40.0,inf
10987222697483944105,9100378197768123520,simulations/instances/instance_10987222697483944105.csv,5,AVG,0.8,LIMITED,EARLIEST,69600.0,1687600.0,1757200.0,9.049260825920761,11,7,-0.9916610322289835,-52.17391304347826,16.666666666666664
10987222697483944105,9100378197768123520,simulations/instances/instance_10987222697483944105.csv,5,AVG,0.8,LIMITED,EARLIEST,69600.0,1687600.0,1757200.0,9.049260825920761,11,7,-0.9916610322289835,-52.17391304347826,16.666666666666664
4929011461548171347,11747504671308614665,simulations/instances/instance_4929011461548171347.csv,1,AVG,0.8,LIMITED,EARLIEST,64400.0,1823200.0,1887600.0,1.5495859968332801,16,3,-0.6212488154153943,-15.789473684210526,inf
4929011461548171347,11747504671308614665,simulations/instances/instance_4929011461548171347.csv,1,AVG,0.8,LIMITED,EARLIEST,64400.0,1823200.0,1887600.0,1.5495859968332801,16,3,-0.6212488154153943,-15.789473684210526,inf
4929011461548171347,9552820966715311709,simulations/instances/instance_4929011461548171347.csv,1,AVG,0.8,LIMITED,AVERAGE_SCENARIO,74400.0,1824200.0,1898600.0,1.563980714732023,23,2,-0.04211856375697589,21.052631578947366,inf
4929011461548171347,9552820966715311709,simulations/instances/instance_4929011461548171347.csv,1,AVG,0.8,LIMITED,AVERAGE_SCENARIO,74400.0,1824200.0,1898600.0,1.563980714732023,23,2,-0.04211856375697589,21.052631578947366,inf
2775139937030573620,12625019800810506908,simulations/instances/instance_2775139937030573620.csv,5,AVG,0.8,LIMITED,EARLIEST,126000.0,1948800.0,2074800.0,13.66551251490981,50,32,3.162291169451074,177.77777777777777,540.0
2775139937030573620,12625019800810506908,simulations/instances/instance_2775139937030573620.csv,5,AVG,0.8,LIMITED,EARLIEST,126000.0,1948800.0,2074800.0,13.66551251490981,50,32,3.162291169451074,177.77777777777777,540.0
2192742545724921127,13559393856731903462,simulations/instances/instance_2192742545724921127.csv,2,AVG,0.8,LIMITED,EARLIEST,108000.0,1916400.0,2024400.0,1.9718533319957774,24,2,-0.5599764220453876,-20.0,0.0
2192742545724921127,13559393856731903462,simulations/instances/instance_2192742545724921127.csv,2,AVG,0.8,LIMITED,EARLIEST,108000.0,1916400.0,2024400.0,1.9718533319957774,24,2,-0.5599764220453876,-20.0,0.0
15681825288749210743,12508532982601386767,simulations/instances/instance_15681825288749210743.csv,2,AVG,0.8,LIMITED,EARLIEST,96000.0,1771000.0,1867000.0,1.477716028190684,19,0,1.0828370330265296,58.333333333333336,
15681825288749210743,12508532982601386767,simulations/instances/instance_15681825288749210743.csv,2,AVG,0.8,LIMITED,EARLIEST,96000.0,1771000.0,1867000.0,1.477716028190684,19,0,1.0828370330265296,58.333333333333336,
10987222697483944105,3904223912398560703,simulations/instances/instance_10987222697483944105.csv,10,AVG,0.8,LIMITED,EARLIEST,82400.0,1708400.0,1790800.0,17.44969531653001,20,55,0.901510029299076,-13.043478260869565,816.6666666666666
10987222697483944105,3904223912398560703,simulations/instances/instance_10987222697483944105.csv,10,AVG,0.8,LIMITED,EARLIEST,82400.0,1708400.0,1790800.0,17.44969531653001,20,55,0.901510029299076,-13.043478260869565,816.6666666666666
4929011461548171347,18441632419934495507,simulations/instances/instance_4929011461548171347.csv,5,AVG,0.8,LIMITED,EARLIEST,52800.0,1837400.0,1890200.0,10.852849946530862,8,31,-0.4843634832052227,-57.89473684210527,inf
4929011461548171347,18441632419934495507,simulations/instances/instance_4929011461548171347.csv,5,AVG,0.8,LIMITED,EARLIEST,52800.0,1837400.0,1890200.0,10.852849946530862,8,31,-0.4843634832052227,-57.89473684210527,inf
16060245573606360052,12632508373494863133,simulations/instances/instance_16060245573606360052.csv,0,AVG,0.8,LIMITED,AVERAGE_SCENARIO,65600.0,1831200.0,1896800.0,0.0,16,2,0.0,0.0,0.0
16060245573606360052,12632508373494863133,simulations/instances/instance_16060245573606360052.csv,0,AVG,0.8,LIMITED,AVERAGE_SCENARIO,65600.0,1831200.0,1896800.0,0.0,16,2,0.0,0.0,0.0
17870085318395153772,9431728645387600708,simulations/instances/instance_17870085318395153772.csv,1,MAX,0.8,LIMITED,AVERAGE_SCENARIO,45200.0,1798200.0,1843400.0,0.34952859760719074,10,0,-0.5395489370885939,-37.5,
17870085318395153772,9431728645387600708,simulations/instances/instance_17870085318395153772.csv,1,MAX,0.8,LIMITED,AVERAGE_SCENARIO,45200.0,1798200.0,1843400.0,0.34952859760719074,10,0,-0.5395489370885939,-37.5,
2192742545724921127,3903837986059884787,simulations/instances/instance_2192742545724921127.csv,0,AVG,0.8,LIMITED,AVERAGE_SCENARIO,119600.0,1916200.0,2035800.0,0.1235399820305479,30,2,0.0,0.0,0.0
2192742545724921127,3903837986059884787,simulations/instances/instance_2192742545724921127.csv,0,AVG,0.8,LIMITED,AVERAGE_SCENARIO,119600.0,1916200.0,2035800.0,0.1235399820305479,30,2,0.0,0.0,0.0
7465116319130191447,9202458081591354447,simulations/instances/instance_7465116319130191447.csv,1,MAX,0.8,LIMITED,AVERAGE_SCENARIO,48800.0,1780200.0,1829000.0,0.13879949285331217,2,0,0.0,0.0,
7465116319130191447,9202458081591354447,simulations/instances/instance_7465116319130191447.csv,1,MAX,0.8,LIMITED,AVERAGE_SCENARIO,48800.0,1780200.0,1829000.0,0.13879949285331217,2,0,0.0,0.0,
2192742545724921127,6238246093048301483,simulations/instances/instance_2192742545724921127.csv,1,MAX,0.8,LIMITED,EARLIEST,82000.0,1916200.0,1998200.0,0.8174984459477111,14,0,-1.8469397779742607,-53.333333333333336,-100.0
2192742545724921127,6238246093048301483,simulations/instances/instance_2192742545724921127.csv,1,MAX,0.8,LIMITED,EARLIEST,82000.0,1916200.0,1998200.0,0.8174984459477111,14,0,-1.8469397779742607,-53.333333333333336,-100.0
12766632818714929165,10658212609815424458,simulations/instances/instance_12766632818714929165.csv,10,AVG,0.8,LIMITED,AVERAGE_SCENARIO,89600.0,1767400.0,1857000.0,23.880667633589688,27,44,1.686562260431497,92.85714285714286,inf
12766632818714929165,10658212609815424458,simulations/instances/instance_12766632818714929165.csv,10,AVG,0.8,LIMITED,AVERAGE_SCENARIO,89600.0,1767400.0,1857000.0,23.880667633589688,27,44,1.686562260431497,92.85714285714286,inf
17870085318395153772,14274084255631392361,simulations/instances/instance_17870085318395153772.csv,1,MAX,0.8,LIMITED,EARLIEST,41600.0,1798000.0,1839600.0,0.4751419718420561,8,0,-0.7445775331822596,-50.0,
17870085318395153772,14274084255631392361,simulations/instances/instance_17870085318395153772.csv,1,MAX,0.8,LIMITED,EARLIEST,41600.0,1798000.0,1839600.0,0.4751419718420561,8,0,-0.7445775331822596,-50.0,
6096551986938506664,13138442457798098944,simulations/instances/instance_6096551986938506664.csv,1,MAX,0.8,LIMITED,EARLIEST,89200.0,1830000.0,1919200.0,0.6733568680059745,13,0,-0.990507635163021,-38.095238095238095,
6096551986938506664,13138442457798098944,simulations/instances/instance_6096551986938506664.csv,1,MAX,0.8,LIMITED,EARLIEST,89200.0,1830000.0,1919200.0,0.6733568680059745,13,0,-0.990507635163021,-38.095238095238095,
2192742545724921127,6057690402821884789,simulations/instances/instance_2192742545724921127.csv,5,MAX,0.8,LIMITED,EARLIEST,128400.0,1929400.0,2057800.0,6.726871420536092,37,33,1.080656253070046,23.333333333333332,1550.0
2192742545724921127,6057690402821884789,simulations/instances/instance_2192742545724921127.csv,5,MAX,0.8,LIMITED,EARLIEST,128400.0,1929400.0,2057800.0,6.726871420536092,37,33,1.080656253070046,23.333333333333332,1550.0
15681825288749210743,12301962091012860128,simulations/instances/instance_15681825288749210743.csv,2,MAX,0.8,LIMITED,AVERAGE_SCENARIO,70400.0,1768400.0,1838800.0,0.8184394341853976,7,1,-0.4439631835408771,-41.66666666666667,inf
15681825288749210743,12301962091012860128,simulations/instances/instance_15681825288749210743.csv,2,MAX,0.8,LIMITED,AVERAGE_SCENARIO,70400.0,1768400.0,1838800.0,0.8184394341853976,7,1,-0.4439631835408771,-41.66666666666667,inf
250111777107487511,10274672524154650195,simulations/instances/instance_250111777107487511.csv,2,MAX,0.8,LIMITED,EARLIEST,65200.0,1668800.0,1734000.0,0.15669319383748187,7,2,0.5217391304347827,40.0,inf
250111777107487511,10274672524154650195,simulations/instances/instance_250111777107487511.csv,2,MAX,0.8,LIMITED,EARLIEST,65200.0,1668800.0,1734000.0,0.15669319383748187,7,2,0.5217391304347827,40.0,inf
12766632818714929165,14294898953655529990,simulations/instances/instance_12766632818714929165.csv,2,MAX,0.8,LIMITED,EARLIEST,59200.0,1750000.0,1809200.0,1.0352579842826994,5,2,-0.9308947541342679,-64.28571428571429,inf
12766632818714929165,14294898953655529990,simulations/instances/instance_12766632818714929165.csv,2,MAX,0.8,LIMITED,EARLIEST,59200.0,1750000.0,1809200.0,1.0352579842826994,5,2,-0.9308947541342679,-64.28571428571429,inf
10397321157149497167,12145992673438835678,simulations/instances/instance_10397321157149497167.csv,5,AVG,0.8,LIMITED,AVERAGE_SCENARIO,74000.0,1816600.0,1890600.0,12.741130737084886,27,17,1.0583707504810775,17.391304347826086,466.6666666666667
10397321157149497167,12145992673438835678,simulations/instances/instance_10397321157149497167.csv,5,AVG,0.8,LIMITED,AVERAGE_SCENARIO,74000.0,1816600.0,1890600.0,12.741130737084886,27,17,1.0583707504810775,17.391304347826086,466.6666666666667
250111777107487511,10000835401802893268,simulations/instances/instance_250111777107487511.csv,2,AVG,0.8,LIMITED,AVERAGE_SCENARIO,71200.0,1668400.0,1739600.0,1.0939385043066912,10,3,0.8463768115942029,100.0,inf
250111777107487511,10000835401802893268,simulations/instances/instance_250111777107487511.csv,2,AVG,0.8,LIMITED,AVERAGE_SCENARIO,71200.0,1668400.0,1739600.0,1.0939385043066912,10,3,0.8463768115942029,100.0,inf
7465116319130191447,12961265354590039022,simulations/instances/instance_7465116319130191447.csv,5,AVG,0.8,LIMITED,EARLIEST,58400.0,1795600.0,1854000.0,8.8474371862647,10,21,1.366867140513942,400.0,inf
7465116319130191447,12961265354590039022,simulations/instances/instance_7465116319130191447.csv,5,AVG,0.8,LIMITED,EARLIEST,58400.0,1795600.0,1854000.0,8.8474371862647,10,21,1.366867140513942,400.0,inf
12766632818714929165,18049050599778290231,simulations/instances/instance_12766632818714929165.csv,5,AVG,0.8,LIMITED,EARLIEST,83600.0,1755200.0,1838800.0,10.600431958155184,19,13,0.6899572883583397,35.714285714285715,inf
12766632818714929165,18049050599778290231,simulations/instances/instance_12766632818714929165.csv,5,AVG,0.8,LIMITED,EARLIEST,83600.0,1755200.0,1838800.0,10.600431958155184,19,13,0.6899572883583397,35.714285714285715,inf
15681825288749210743,10038728236735696631,simulations/instances/instance_15681825288749210743.csv,10,AVG,0.8,LIMITED,EARLIEST,96800.0,1779400.0,1876200.0,18.179111538300873,24,22,1.5809420682187332,100.0,inf
15681825288749210743,10038728236735696631,simulations/instances/instance_15681825288749210743.csv,10,AVG,0.8,LIMITED,EARLIEST,96800.0,1779400.0,1876200.0,18.179111538300873,24,22,1.5809420682187332,100.0,inf
16060245573606360052,15621716003640033638,simulations/instances/instance_16060245573606360052.csv,10,AVG,0.8,LIMITED,AVERAGE_SCENARIO,105200.0,1854200.0,1959400.0,19.550134619554335,35,66,3.300295234078448,118.75,3200.0
16060245573606360052,15621716003640033638,simulations/instances/instance_16060245573606360052.csv,10,AVG,0.8,LIMITED,AVERAGE_SCENARIO,105200.0,1854200.0,1959400.0,19.550134619554335,35,66,3.300295234078448,118.75,3200.0
9707043526940373274,877636238086784715,simulations/instances/instance_9707043526940373274.csv,1,AVG,0.8,LIMITED,AVERAGE_SCENARIO,62800.0,1612200.0,1675000.0,0.40457203296458805,10,2,-0.6052694042250178,-23.076923076923077,inf
9707043526940373274,877636238086784715,simulations/instances/instance_9707043526940373274.csv,1,AVG,0.8,LIMITED,AVERAGE_SCENARIO,62800.0,1612200.0,1675000.0,0.40457203296458805,10,2,-0.6052694042250178,-23.076923076923077,inf
17870085318395153772,15696894016816386381,simulations/instances/instance_17870085318395153772.csv,5,MAX,0.8,LIMITED,AVERAGE_SCENARIO,73200.0,1807000.0,1880200.0,12.264269004482102,22,26,1.4459911513974317,37.5,inf
17870085318395153772,15696894016816386381,simulations/instances/instance_17870085318395153772.csv,5,MAX,0.8,LIMITED,AVERAGE_SCENARIO,73200.0,1807000.0,1880200.0,12.264269004482102,22,26,1.4459911513974317,37.5,inf
15681825288749210743,4339430575048675347,simulations/instances/instance_15681825288749210743.csv,5,AVG,0.8,LIMITED,AVERAGE_SCENARIO,86400.0,1770000.0,1856400.0,10.72689435631081,14,1,0.5089334055224689,16.666666666666664,inf
15681825288749210743,4339430575048675347,simulations/instances/instance_15681825288749210743.csv,5,AVG,0.8,LIMITED,AVERAGE_SCENARIO,86400.0,1770000.0,1856400.0,10.72689435631081,14,1,0.5089334055224689,16.666666666666664,inf
16060245573606360052,11720921668452122298,simulations/instances/instance_16060245573606360052.csv,2,MAX,0.8,LIMITED,AVERAGE_SCENARIO,61600.0,1830800.0,1892400.0,1.473237536562216,12,2,-0.2319696330662168,-25.0,0.0
16060245573606360052,11720921668452122298,simulations/instances/instance_16060245573606360052.csv,2,MAX,0.8,LIMITED,AVERAGE_SCENARIO,61600.0,1830800.0,1892400.0,1.473237536562216,12,2,-0.2319696330662168,-25.0,0.0
2192742545724921127,13577704993354050886,simulations/instances/instance_2192742545724921127.csv,10,MAX,0.8,LIMITED,EARLIEST,153200.0,1934200.0,2087400.0,15.659081345032229,57,46,2.534630120837017,90.0,2200.0
2192742545724921127,13577704993354050886,simulations/instances/instance_2192742545724921127.csv,10,MAX,0.8,LIMITED,EARLIEST,153200.0,1934200.0,2087400.0,15.659081345032229,57,46,2.534630120837017,90.0,2200.0
135224002065681560,5364254811955840970,simulations/instances/instance_135224002065681560.csv,10,AVG,0.8,LIMITED,AVERAGE_SCENARIO,74000.0,1681600.0,1755600.0,23.651943767170795,23,61,3.0039896737854965,475.0,inf
135224002065681560,5364254811955840970,simulations/instances/instance_135224002065681560.csv,10,AVG,0.8,LIMITED,AVERAGE_SCENARIO,74000.0,1681600.0,1755600.0,23.651943767170795,23,61,3.0039896737854965,475.0,inf
4929011461548171347,13946926109731940010,simulations/instances/instance_4929011461548171347.csv,5,MAX,0.8,LIMITED,EARLIEST,80400.0,1830000.0,1910400.0,7.417901780423007,26,13,0.5791302516584185,36.84210526315789,inf
4929011461548171347,13946926109731940010,simulations/instances/instance_4929011461548171347.csv,5,MAX,0.8,LIMITED,EARLIEST,80400.0,1830000.0,1910400.0,7.417901780423007,26,13,0.5791302516584185,36.84210526315789,inf
15681825288749210743,14171200317890800092,simulations/instances/instance_15681825288749210743.csv,1,MAX,0.8,LIMITED,AVERAGE_SCENARIO,92000.0,1769800.0,1861800.0,0.9084467623009962,15,2,0.8012994044396319,25.0,inf
15681825288749210743,14171200317890800092,simulations/instances/instance_15681825288749210743.csv,1,MAX,0.8,LIMITED,AVERAGE_SCENARIO,92000.0,1769800.0,1861800.0,0.9084467623009962,15,2,0.8012994044396319,25.0,inf
3616442042494646722,8763658296566684304,simulations/instances/instance_3616442042494646722.csv,1,AVG,0.8,LIMITED,AVERAGE_SCENARIO,46400.0,1777800.0,1824200.0,0.15481812221584956,2,0,-0.07668711656441718,-60.0,
3616442042494646722,8763658296566684304,simulations/instances/instance_3616442042494646722.csv,1,AVG,0.8,LIMITED,AVERAGE_SCENARIO,46400.0,1777800.0,1824200.0,0.15481812221584956,2,0,-0.07668711656441718,-60.0,
6096551986938506664,5156547718221268207,simulations/instances/instance_6096551986938506664.csv,10,AVG,0.8,LIMITED,EARLIEST,127600.0,1835400.0,1963000.0,18.710900423690248,33,9,1.2690879075526207,57.14285714285714,inf
6096551986938506664,5156547718221268207,simulations/instances/instance_6096551986938506664.csv,10,AVG,0.8,LIMITED,EARLIEST,127600.0,1835400.0,1963000.0,18.710900423690248,33,9,1.2690879075526207,57.14285714285714,inf
250111777107487511,14843191012046684921,simulations/instances/instance_250111777107487511.csv,2,AVG,0.8,LIMITED,EARLIEST,56800.0,1667800.0,1724600.0,1.6972275804150954,4,0,-0.02318840579710145,-20.0,
250111777107487511,14843191012046684921,simulations/instances/instance_250111777107487511.csv,2,AVG,0.8,LIMITED,EARLIEST,56800.0,1667800.0,1724600.0,1.6972275804150954,4,0,-0.02318840579710145,-20.0,
10397321157149497167,18161448370051291788,simulations/instances/instance_10397321157149497167.csv,5,MAX,0.8,LIMITED,AVERAGE_SCENARIO,93600.0,1817800.0,1911400.0,12.384269968649708,47,30,2.1701945691682702,104.34782608695652,900.0
10397321157149497167,18161448370051291788,simulations/instances/instance_10397321157149497167.csv,5,MAX,0.8,LIMITED,AVERAGE_SCENARIO,93600.0,1817800.0,1911400.0,12.384269968649708,47,30,2.1701945691682702,104.34782608695652,900.0
2775139937030573620,16118812708035205797,simulations/instances/instance_2775139937030573620.csv,1,AVG,0.8,LIMITED,EARLIEST,90400.0,1933600.0,2024000.0,2.663561161870361,24,6,0.6364359586316627,33.33333333333333,20.0
2775139937030573620,16118812708035205797,simulations/instances/instance_2775139937030573620.csv,1,AVG,0.8,LIMITED,EARLIEST,90400.0,1933600.0,2024000.0,2.663561161870361,24,6,0.6364359586316627,33.33333333333333,20.0
9707043526940373274,17231416159473696506,simulations/instances/instance_9707043526940373274.csv,10,AVG,0.8,LIMITED,EARLIEST,97600.0,1634400.0,1732000.0,21.54908085419233,35,43,2.7771184429147873,169.23076923076923,inf
9707043526940373274,17231416159473696506,simulations/instances/instance_9707043526940373274.csv,10,AVG,0.8,LIMITED,EARLIEST,97600.0,1634400.0,1732000.0,21.54908085419233,35,43,2.7771184429147873,169.23076923076923,inf
10987222697483944105,13266829827170564603,simulations/instances/instance_10987222697483944105.csv,1,MAX,0.8,LIMITED,EARLIEST,70000.0,1684200.0,1754200.0,0.39135884509514074,8,0,-1.1606941627225602,-65.21739130434783,-100.0
10987222697483944105,13266829827170564603,simulations/instances/instance_10987222697483944105.csv,1,MAX,0.8,LIMITED,EARLIEST,70000.0,1684200.0,1754200.0,0.39135884509514074,8,0,-1.1606941627225602,-65.21739130434783,-100.0
6096551986938506664,6232433982925959650,simulations/instances/instance_6096551986938506664.csv,1,AVG,0.8,LIMITED,EARLIEST,74800.0,1830200.0,1905000.0,0.401747173988965,6,0,-1.7230705736690055,-71.42857142857143,
6096551986938506664,6232433982925959650,simulations/instances/instance_6096551986938506664.csv,1,AVG,0.8,LIMITED,EARLIEST,74800.0,1830200.0,1905000.0,0.401747173988965,6,0,-1.7230705736690055,-71.42857142857143,
10397321157149497167,5451864924812954836,simulations/instances/instance_10397321157149497167.csv,1,AVG,0.8,LIMITED,AVERAGE_SCENARIO,44400.0,1806800.0,1851200.0,0.0,13,0,-1.0476801368398547,-43.47826086956522,-100.0
10397321157149497167,5451864924812954836,simulations/instances/instance_10397321157149497167.csv,1,AVG,0.8,LIMITED,AVERAGE_SCENARIO,44400.0,1806800.0,1851200.0,0.0,13,0,-1.0476801368398547,-43.47826086956522,-100.0
